Site,species,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,asi
T2_2023,Porites_spp.,9672.6,9724.3,99.1,75.03,ASI 2
T2_2023,Porites_astreoides,10074.2,9438.4,35.6,48.62,ASI 2
T2_2023,Orbicella_faveolata,10532.9,9310.5,76.5,159.34,ASI 2
T2_2023,Porites_spp.,10284.3,9324.1,15.6,10.87,ASI 2
T2_2023,Porites_astreoides,10152.8,9725,5.1,1.44,ASI 2
T2_2023,Porites_spp.,11398.7,9782.1,188.6,179.49,ASI 2
T2_2023,Porites_spp.,11068.9,9989.6,23.4,13.88,ASI 2
T2_2023,Porites_spp.,11129,9886.2,28.2,18.45,ASI 2
T2_2023,Porites_spp.,12042.9,9971.9,65,48.49,ASI 2
T2_2023,Porites_spp.,11793.3,9724.5,15.4,10.13,ASI 2
T2_2023,Porites_spp.,11437,9485.3,40,36.29,ASI 2
T2_2023,Porites_spp.,11534.5,9462,12.1,4.18,ASI 2
T2_2023,Porites_spp.,11789.6,9291.9,33.1,16.01,ASI 2
T2_2023,Porites_spp.,11782.2,9352.4,18.7,10.5,ASI 2
T2_2023,Porites_spp.,11772.2,9394.4,16.8,12.33,ASI 2
T2_2023,Montastraea_cavernosa,10483.6,8604.5,64.7,89.17,ASI 2
T2_2023,Porites_spp.,10457.4,8197.3,67.6,62.79,ASI 2
T2_2023,Porites_spp.,10330,8243.1,26.8,18.21,ASI 2
T2_2023,Porites_spp.,10309.2,8277.5,8.4,3.78,ASI 2
T2_2023,Porites_spp.,6252.5,8549.2,11.9,6.28,ASI 2
T2_2023,Porites_spp.,6148.2,8646.2,28.3,17.62,ASI 2
T2_2023,Porites_spp.,6161,8715.2,15.9,12.09,ASI 2
T2_2023,Porites_spp.,5314,8066.2,56.6,84.12,ASI 2
T2_2023,Porites_spp.,5346.3,8678.2,30.4,19.94,ASI 2
T2_2023,Porites_spp.,5290.8,8671.5,12.2,3.77,ASI 2
T2_2023,Porites_spp.,5132.2,8812.9,28.6,14.08,ASI 2
T2_2023,Orbicella_faveolata,4389.9,8529.7,116,724.97,ASI 2
T2_2023,Orbicella_faveolata,4918.4,7945.7,105.3,320.02,ASI 2
T2_2023,Porites_spp.,2320.4,8249.8,12.6,6.09,ASI 2
T2_2023,Porites_spp.,2354.1,8283.3,17.8,9.53,ASI 2
T2_2023,Porites_spp.,2301.4,8311.7,13.6,7.17,ASI 2
T2_2023,Porites_spp.,2420.2,8481.3,73.1,57.51,ASI 2
T2_2023,Porites_spp.,1983.3,8416,39.6,21.08,ASI 2
T2_2023,Porites_spp.,1930.3,8685.1,28,24.67,ASI 2
T2_2023,Porites_spp.,1983.5,8499.2,7.4,3.52,ASI 2
T2_2023,Porites_spp.,1950.5,8534.6,8.7,5.01,ASI 2
T2_2023,Porites_spp.,1425.6,8822.8,22.4,18.84,ASI 2
T2_2023,Porites_spp.,1334.9,8890,21.7,16.79,ASI 2
T2_2023,Porites_spp.,1050,8969,37.9,40.13,ASI 2
T2_2023,Porites_spp.,1545.4,8344.9,50.7,40.18,ASI 2
T2_2023,Porites_spp.,1567.6,8312.3,6.3,2,ASI 2
T2_2023,Porites_spp.,1974.2,8248.1,72.6,44.19,ASI 2
T2_2023,Acropora_cervicornis,1822.4,7926.7,17.8,10.85,ASI 2
T2_2023,Acropora_cervicornis,2128.3,8057.7,40.9,26.81,ASI 2
T2_2023,Acropora_cervicornis,1804.7,8190.9,21,12.94,ASI 2
T2_2023,Acropora_cervicornis,2044.4,8185.9,7.9,4.22,ASI 2
T2_2023,Acropora_cervicornis,1860.5,7759.2,46.9,25.32,ASI 2
T2_2023,Acropora_cervicornis,1950.6,7781.9,31.4,15.11,ASI 2
T2_2023,Acropora_cervicornis,1979.5,7851.7,15.4,7.07,ASI 2
T2_2023,Porites_astreoides,2022.4,7979.3,30,46.94,ASI 2
T2_2023,Porites_spp.,1933.6,7319.5,29.6,28.71,ASI 2
T2_2023,Acropora_cervicornis,1597.6,6762.1,95.4,179.46,ASI 2
T2_2023,Acropora_cervicornis,1729.7,6992.9,73.6,64.24,ASI 2
T2_2023,Acropora_cervicornis,1532.6,7061.4,74.2,63.42,ASI 2
T2_2023,Acropora_cervicornis,1442.1,7003.8,19.1,11.71,ASI 2
T2_2023,Acropora_cervicornis,1646.6,7143.6,11,4.84,ASI 2
T2_2023,Acropora_cervicornis,1563.1,7165.3,11.4,5.79,ASI 2
T2_2023,Porites_spp.,1414.5,7283.2,15.9,9.71,ASI 2
T2_2023,Porites_spp.,1346,7666.9,4.3,1.27,ASI 2
T2_2023,Porites_spp.,1380,7723.2,5.3,1.71,ASI 2
T2_2023,Porites_spp.,1406.8,7736,6.1,2.5,ASI 2
T2_2023,Porites_spp.,1375.1,7739.6,5.4,1.98,ASI 2
T2_2023,Porites_spp.,2293.1,7698.9,25.3,16.85,ASI 2
T2_2023,Porites_spp.,2540.6,7783.5,12.6,8.04,ASI 2
T2_2023,Porites_spp.,3047.7,7865.3,15.9,13.05,ASI 2
T2_2023,Porites_astreoides,4256.5,7997.4,9.1,4.65,ASI 2
T2_2023,Porites_spp.,5336.7,7211.2,19.9,18.89,ASI 2
T2_2023,Porites_spp.,5305.3,7238.5,14.5,8.49,ASI 2
T2_2023,Porites_spp.,5760.7,7607.9,56.1,39.43,ASI 2
T2_2023,Porites_spp.,6783.7,7414.5,32.9,18.3,ASI 2
T2_2023,Porites_spp.,6982.1,7929,27.5,18.74,ASI 2
T2_2023,Porites_spp.,6976.6,7995.9,17.7,10.16,ASI 2
T2_2023,Porites_spp.,6677.8,7869.4,22,10.33,ASI 2
T2_2023,Porites_spp.,8056.5,7269.6,42.9,44.66,ASI 2
T2_2023,Porites_spp.,7836.5,7362.3,12.7,7.45,ASI 2
T2_2023,Porites_spp.,7756.8,7446.2,46.8,42.33,ASI 2
T2_2023,Porites_spp.,7590.1,7415,7.5,3.52,ASI 2
T2_2023,Porites_spp.,7551,7416.3,5.5,1.95,ASI 2
T2_2023,Porites_spp.,7695.2,7443.5,11.9,7.59,ASI 2
T2_2023,Porites_spp.,7806.8,7558.8,8.2,4.79,ASI 2
T2_2023,Porites_spp.,7776,7781.4,8.1,2.81,ASI 2
T2_2023,Porites_spp.,7726.7,7815.1,59,29.97,ASI 2
T2_2023,Porites_spp.,7661.5,7833,24.9,12.33,ASI 2
T2_2023,Porites_spp.,8699.5,7772.2,14.2,9.37,ASI 2
T2_2023,Porites_spp.,8740.7,7785.7,23.7,28.85,ASI 2
T2_2023,Porites_spp.,10018.2,7542.3,35.1,54.26,ASI 2
T2_2023,Porites_spp.,9936.6,7536,9.8,6.8,ASI 2
T2_2023,Porites_spp.,10120.4,7577.9,34.9,35.78,ASI 2
T2_2023,Porites_spp.,10233.8,7575.4,24.6,28.45,ASI 2
T2_2023,Porites_spp.,9896.5,7580.2,13.6,10.94,ASI 2
T2_2023,Porites_spp.,10175.1,7596.3,24.2,14.9,ASI 2
T2_2023,Porites_astreoides,10823.5,7257.5,57.5,113.93,ASI 2
T2_2023,Porites_spp.,10772.8,7396.6,48.3,46.33,ASI 2
T2_2023,Porites_spp.,10723.1,7364.3,20.5,17.24,ASI 2
T2_2023,Porites_spp.,11035.6,6376.7,52.8,40.24,ASI 2
T2_2023,Orbicella_faveolata,10830.6,6190.3,88.3,137.81,ASI 2
T2_2023,Porites_spp.,10530.9,6137.2,37.8,35.13,ASI 2
T2_2023,Porites_spp.,10401.2,6709.7,37.6,38.3,ASI 2
T2_2023,Porites_spp.,10539,6879.1,76.9,66.16,ASI 2
T2_2023,Porites_spp.,9907.8,6564.8,111.3,111.34,ASI 2
T2_2023,Porites_spp.,9765.5,5862.6,4.6,0.98,ASI 2
T2_2023,Porites_spp.,9805,5880.1,16.3,8.6,ASI 2
T2_2023,Porites_spp.,9792.4,5910.1,27.9,16.57,ASI 2
T2_2023,Porites_spp.,7333.6,6080.3,13.5,5.14,ASI 2
T2_2023,Porites_spp.,7365.6,6123,53.2,82.32,ASI 2
T2_2023,Porites_spp.,6937.8,6199.2,30.2,19.32,ASI 2
T2_2023,Porites_spp.,6973.4,6177.7,7.6,3.52,ASI 2
T2_2023,Porites_astreoides,6412,6000.6,17.7,18.04,ASI 2
T2_2023,Porites_spp.,3138.1,6915.5,44.4,37.76,ASI 2
T2_2023,Porites_spp.,3288.2,6642.6,136.4,126.42,ASI 2
T2_2023,Porites_spp.,3251.1,6785,8,3.51,ASI 2
T2_2023,Porites_spp.,3550.4,6375.5,18.2,13.7,ASI 2
T2_2023,Porites_spp.,3187.8,6244.9,120.6,135.27,ASI 2
T2_2023,Porites_spp.,2885.2,6071.3,53,46.61,ASI 2
T2_2023,Porites_spp.,2208.9,6122.8,42.4,24.01,ASI 2
T2_2023,Porites_spp.,2448.9,6433.2,16.2,8.74,ASI 2
T2_2023,Porites_astreoides,320.6,6692.6,62.3,151.8,ASI 2
T2_2023,Porites_astreoides,243.3,6852,20.2,20.49,ASI 2
T2_2023,Acropora_cervicornis,1311.9,4735.1,74.2,98.36,ASI 2
T2_2023,Acropora_cervicornis,1155.2,5006.6,38.3,36.01,ASI 2
T2_2023,Acropora_cervicornis,1307.7,5139.9,47.5,62.03,ASI 2
T2_2023,Acropora_cervicornis,1234,5168.6,33.8,35.7,ASI 2
T2_2023,Porites_spp.,1108.3,4825.8,26.2,21.58,ASI 2
T2_2023,Porites_spp.,1153.6,4867.2,6.5,2.73,ASI 2
T2_2023,Porites_spp.,3699,5573.5,47.4,48.65,ASI 2
T2_2023,Porites_spp.,3785.2,5606.2,22.2,14.41,ASI 2
T2_2023,Porites_spp.,3698.4,5689.9,13,7.72,ASI 2
T2_2023,Porites_spp.,3721.3,5723.1,9.9,5.23,ASI 2
T2_2023,Porites_spp.,6929.8,5698.8,54.6,40.08,ASI 2
T2_2023,Porites_spp.,7110.9,5870.7,103.9,121.74,ASI 2
T2_2023,Porites_spp.,6874.8,5508.8,27.8,17.99,ASI 2
T2_2023,Porites_spp.,6979.9,4989.1,18.5,12.28,ASI 2
T2_2023,Porites_spp.,7072.1,5021.9,36.9,23.63,ASI 2
T2_2023,Porites_spp.,7743,5724.1,24,17.23,ASI 2
T2_2023,Porites_spp.,7777.8,5905.3,5.8,2.25,ASI 2
T2_2023,Porites_spp.,7954.1,5692.1,36.7,38.74,ASI 2
T2_2023,Porites_spp.,7827.1,5709.3,72,77.78,ASI 2
T2_2023,Porites_spp.,7731.7,5795.4,25.6,17.95,ASI 2
T2_2023,Porites_spp.,7689,5850.5,69.7,68.38,ASI 2
T2_2023,Porites_spp.,7289,5588.6,58.3,34.01,ASI 2
T2_2023,Porites_spp.,7438.6,5137.7,58.2,42.7,ASI 2
T2_2023,Porites_spp.,7437.3,5219.2,8.9,4.4,ASI 2
T2_2023,Porites_spp.,7375.6,5356,95,120.78,ASI 2
T2_2023,Orbicella_faveolata,8486.2,5024.8,178.4,269.98,ASI 2
T2_2023,Porites_spp.,9346.9,5527,38,28.36,ASI 2
T2_2023,Porites_spp.,9295.9,5501.7,4.6,1.46,ASI 2
T2_2023,Porites_spp.,11472.2,5465.2,13.7,11.12,ASI 2
T2_2023,Porites_spp.,11571.6,5516,22.8,14.55,ASI 2
T2_2023,Porites_spp.,11347.6,5551.6,17,9.77,ASI 2
T2_2023,Porites_spp.,11500.1,5548.4,6.7,2.75,ASI 2
T2_2023,Orbicella_faveolata,11258.3,5218.6,22.8,22.02,ASI 2
T2_2023,Orbicella_faveolata,11153,5019.1,35.6,11.52,ASI 2
T2_2023,Porites_spp.,10293.9,4678.5,29.8,20.68,ASI 2
T2_2023,Porites_spp.,9996.7,4574,41.7,30.1,ASI 2
T2_2023,Orbicella_faveolata,8423.1,4364.8,146.2,522.59,ASI 2
T2_2023,Orbicella_faveolata,8496.9,4127.5,49,132.1,ASI 2
T2_2023,Orbicella_faveolata,8311.2,4104,53.6,67.11,ASI 2
T2_2023,Orbicella_faveolata,8414.5,4065.3,6.2,2.28,ASI 2
T2_2023,Orbicella_faveolata,8581.5,4095,68.4,51.92,ASI 2
T2_2023,Orbicella_faveolata,8877.6,4261,65.7,173.06,ASI 2
T2_2023,Porites_spp.,8285.7,4060.6,31,25.98,ASI 2
T2_2023,Porites_spp.,7761.6,4454.3,60.9,56.2,ASI 2
T2_2023,Porites_spp.,7634.2,4338.3,35.2,28.57,ASI 2
T2_2023,Porites_spp.,7650.7,4285.8,19.1,11.94,ASI 2
T2_2023,Porites_spp.,7542.6,4191.2,33.9,26.49,ASI 2
T2_2023,Porites_spp.,7081.6,4290.3,41.4,36.64,ASI 2
T2_2023,Porites_spp.,7409.8,4528.1,55.2,54.7,ASI 2
T2_2023,Porites_spp.,7158,4685.6,109.2,65.81,ASI 2
T2_2023,Porites_spp.,7899.3,4823.5,68,34.62,ASI 2
T2_2023,Porites_spp.,7926.9,4832.8,5.7,2.1,ASI 2
T2_2023,Porites_spp.,6428.3,4517.9,66,105.41,ASI 2
T2_2023,Porites_spp.,6596.1,4180.3,24.7,28.58,ASI 2
T2_2023,Porites_spp.,5247,4313.2,26.9,28.21,ASI 2
T2_2023,Porites_spp.,5271.4,4527.5,83.7,149.02,ASI 2
T2_2023,Orbicella_faveolata,5085.1,4155.2,18.8,12.75,ASI 2
T2_2023,Porites_spp.,3378.5,4002.5,18.7,14.86,ASI 2
T2_2023,Porites_spp.,3442.3,4294,19.3,14.33,ASI 2
T2_2023,Porites_spp.,2737,4179.9,106,209.68,ASI 2
T2_2023,Porites_spp.,2779.5,4342.8,43.8,63.48,ASI 2
T2_2023,Porites_spp.,2341.8,4142.8,60.6,80.67,ASI 2
T2_2023,Porites_spp.,2443.7,4694.8,26.6,30.54,ASI 2
T2_2023,Porites_spp.,909.8,4803.6,77,63.39,ASI 2
T2_2023,Porites_spp.,1042.6,5007.9,18.6,9.56,ASI 2
T2_2023,Porites_spp.,2245.7,3219.4,40,60.08,ASI 2
T2_2023,Porites_spp.,2052,3409.3,10.8,6.49,ASI 2
T2_2023,Porites_spp.,3776.2,3701.2,6.7,2.77,ASI 2
T2_2023,Porites_spp.,3776.3,3730.3,12.7,8.7,ASI 2
T2_2023,Porites_spp.,5139.8,3050.2,43.6,43.19,ASI 2
T2_2023,Orbicella_faveolata,6975.1,3600.8,126.1,319.26,ASI 2
T2_2023,Porites_spp.,7021.1,3960.6,68.6,52.42,ASI 2
T2_2023,Porites_spp.,7571.4,3269.9,63.8,99.66,ASI 2
T2_2023,Porites_spp.,7804.7,3207.5,94.9,97.12,ASI 2
T2_2023,Agaricia_spp.,7746.1,3017.3,42.2,52.26,ASI 2
T2_2023,Porites_spp.,7417.7,3630.2,139.2,145.51,ASI 2
T2_2023,Porites_spp.,7459,3537.6,5.1,1.21,ASI 2
T2_2023,Porites_spp.,7604.9,3486.4,56.5,72.8,ASI 2
T2_2023,Porites_spp.,7672.5,3476.6,8.5,3.41,ASI 2
T2_2023,Porites_spp.,7339.5,3884.8,70.3,57.51,ASI 2
T2_2023,Porites_spp.,7572.4,3947.8,40.1,36.46,ASI 2
T2_2023,Porites_spp.,7859.1,3895.7,76.8,72.52,ASI 2
T2_2023,Porites_spp.,8182.4,3851,36.4,43.17,ASI 2
T2_2023,Porites_spp.,8657.3,3555.1,43.6,63.28,ASI 2
T2_2023,Porites_spp.,8895.3,3877.9,120.5,105.93,ASI 2
T2_2023,Porites_spp.,9076.7,3533.6,30.8,23.45,ASI 2
T2_2023,Porites_spp.,9201.8,3858.2,65.3,41.7,ASI 2
T2_2023,Porites_spp.,9323.5,3153.5,28.8,20.08,ASI 2
T2_2023,Porites_spp.,9347.9,3164.6,5.1,1.82,ASI 2
T2_2023,Porites_spp.,10307.7,2994.8,154.8,162.01,ASI 2
T2_2023,Porites_spp.,11926.2,3568.9,21.2,29.16,ASI 2
T2_2023,Porites_astreoides,11402.7,4032,13.2,8.08,ASI 2
T2_2023,Porites_spp.,2569.7,1690.1,75.6,83.04,ASI 2
T2_2023,Porites_spp.,3205.1,3048,27.5,16.04,ASI 2
T2_2023,Porites_astreoides,3544.5,2433.5,9.7,5.06,ASI 2
T2_2023,Porites_spp.,4066.4,279.9,53,49.51,ASI 2
T2_2023,Porites_spp.,4247.2,117.7,67.3,62.51,ASI 2
T2_2023,Porites_spp.,4291.1,131.7,5.7,2.05,ASI 2
T2_2023,Porites_spp.,4096,475.1,31.1,19.22,ASI 2
T2_2023,Porites_spp.,3834.5,302,53.2,32.32,ASI 2
T2_2023,Porites_spp.,4783.1,475.4,91.2,68.49,ASI 2
T2_2023,Porites_spp.,4388.7,904.3,30.6,26.09,ASI 2
T2_2023,Porites_spp.,4209.3,828,11.2,2.85,ASI 2
T2_2023,Porites_spp.,4186.6,868.3,41.1,24.65,ASI 2
T2_2023,Porites_spp.,4701.6,1088.8,43.6,49.88,ASI 2
T2_2023,Porites_spp.,4813.2,1214.3,9.1,3.58,ASI 2
T2_2023,Porites_spp.,4855.2,1366.7,8.7,4,ASI 2
T2_2023,Porites_spp.,4748.2,1434.9,27.5,20.13,ASI 2
T2_2023,Porites_spp.,4749.8,2674,56.8,57.42,ASI 2
T2_2023,Porites_spp.,5668.9,2695.4,35.5,29.02,ASI 2
T2_2023,Porites_spp.,5681.8,2734.4,16.2,9.17,ASI 2
T2_2023,Porites_spp.,5171.5,1106.8,56.2,42.03,ASI 2
T2_2023,Porites_spp.,5111.9,1113.1,15.2,7.61,ASI 2
T2_2023,Porites_spp.,5532.2,1091.6,31.7,18.19,ASI 2
T2_2023,Porites_spp.,5840.2,1139,20.7,18.11,ASI 2
T2_2023,Porites_spp.,5104.9,573.2,23.7,25.42,ASI 2
T2_2023,Porites_spp.,5413.1,804.2,26.8,20.21,ASI 2
T2_2023,Porites_spp.,5370.3,183.7,28.1,26.2,ASI 2
T2_2023,Porites_astreoides,5690.6,680.5,22.9,19.69,ASI 2
T2_2023,Porites_spp.,6200.3,706.8,234.6,380.59,ASI 2
T2_2023,Porites_spp.,5019.3,720.1,12.6,6.22,ASI 2
T2_2023,Porites_spp.,5087.2,749.9,46.7,25.35,ASI 2
T2_2023,Porites_spp.,7762.8,471.9,41.3,33.27,ASI 2
T2_2023,Porites_spp.,8402.7,266.6,39.7,29.94,ASI 2
T2_2023,Porites_spp.,9646.2,2329.4,38.8,24.98,ASI 2
T2_2023,Orbicella_faveolata,11499.9,1051.8,60.9,102.07,ASI 2
T2_2023,Orbicella_faveolata,11525.1,1208.6,44.7,68.18,ASI 2
T2_2023,Porites_spp.,11286.8,1146.8,153,131.05,ASI 2
T2_2023,Porites_spp.,11252.7,1225.2,15.6,9.91,ASI 2
T2_2023,Porites_spp.,11209.4,519.5,41.7,27.09,ASI 2
T2_2023,Porites_spp.,11493.5,548.6,17.1,9.85,ASI 2
T2_2023,Porites_spp.,11497.6,602.2,8.6,4.09,ASI 2
T2_2023,Orbicella_faveolata,11374.8,184.2,90.8,341.81,ASI 2
T2_2023,Orbicella_faveolata,11610.7,1434.7,127.5,223.11,ASI 2
T2_2023,Orbicella_faveolata,11609.3,1649.9,100.1,121.03,ASI 2
T2_2023,Porites_spp.,11542,1892.6,142.6,228.38,ASI 2
T2_2023,Orbicella_faveolata,11253.3,1859.6,33,54.76,ASI 2
T2_2023,Porites_spp.,11034.5,1281.5,33.2,31.05,ASI 2
T2_2023,Porites_astreoides,10188.8,1261,39.6,97.64,ASI 2
T2_2023,Orbicella_faveolata,10561.4,1186.9,80.2,156.12,ASI 2
T2_2023,Porites_spp.,10608.6,1126.1,26.7,16.95,ASI 2
T2_2023,Orbicella_faveolata,10424.4,1422.6,59.4,159.59,ASI 2
T2_2023,Porites_spp.,10316.2,1605.9,51.2,70.84,ASI 2
T2_2023,Porites_spp.,10176.3,1728.6,48.1,42.83,ASI 2
T2_2023,Porites_spp.,9809.9,2883.1,30.4,21.09,ASI 2
T2_2023,Porites_spp.,9449.9,2862.8,36,22.01,ASI 2
T2_2023,Porites_spp.,9339.2,1571.1,31.5,32.78,ASI 2
T2_2023,Porites_spp.,9212.5,571.9,47.6,75.57,ASI 2
T3_2023,Porites_astreoides,902.3,1351.3,60.7,237.52,ASI 3
T3_2023,Acropora_cervicornis,5773.7,1633.7,310.7,302.89,ASI 3
T3_2023,Orbicella_faveolata,4843.7,2831,430.7,4306.54,ASI 3
T3_2023,Acropora_cervicornis,9045,919.3,262.1,544.1,ASI 3
T3_2023,Porites_astreoides,491.7,4378.4,69.3,145.99,ASI 3
T3_2023,Porites_astreoides,1152,4293.7,19.5,24.57,ASI 3
T3_2023,Porites_astreoides,737.3,4494.9,14.3,13.52,ASI 3
T3_2023,Porites_astreoides,2403.7,4480,18.6,22.32,ASI 3
T3_2023,Porites_astreoides,7311.8,5890.7,52.5,111.38,ASI 3
T3_2023,Porites_astreoides,6874.6,5208.5,41.1,68.02,ASI 3
T3_2023,Porites_astreoides,5255.7,5338.3,130.8,323.65,ASI 3
T3_2023,Porites_astreoides,1848.5,7065.6,52.2,136.98,ASI 3
T3_2023,Porites_astreoides,8694.4,7715.5,61.4,138.8,ASI 3
T3_2023,Porites_astreoides,2191.4,8109.6,68.2,169.55,ASI 3
T3_2023,Porites_astreoides,694.3,8550.5,25,41.53,ASI 3
T3_2023,Porites_astreoides,11145.1,10121.6,32.7,55.23,ASI 3
T3_2023,Porites_astreoides,10575.5,10020.9,37.8,85.96,ASI 3
T3_2023,Porites_astreoides,9918.9,10307.9,22.5,31.29,ASI 3
T3_2023,Porites_astreoides,8228.4,10723.9,32.4,43.77,ASI 3
T3_2023,Porites_astreoides,8567,10738,15.1,15.04,ASI 3
T3_2023,Porites_astreoides,5879.6,11192.5,28.4,41.65,ASI 3
T3_2023,Porites_astreoides,4009.2,10553,33,67.12,ASI 3
T3_2023,Porites_astreoides,2492,10392.9,27,39.28,ASI 3
T3_2023,Porites_astreoides,1078.4,9390.8,30.3,50.7,ASI 3
T3_2023,Porites_astreoides,3019.6,9097.3,80.5,250,ASI 3
T3_2023,Porites_astreoides,7391.4,9191.3,21.4,29.16,ASI 3
T3_2023,Porites_astreoides,8183.2,9558.6,29.2,53.13,ASI 3
T3_2023,Porites_spp.,9375.7,8617.1,41,60.05,ASI 3
T3_2023,Acropora_cervicornis,4669.9,626.6,185.8,314.16,ASI 3
T3_2023,Acropora_cervicornis,4629.1,1092,459.9,960.76,ASI 3
T3_2023,Porites_astreoides,5233.7,730.9,27.4,38.91,ASI 3
T3_2023,Acropora_cervicornis,5188.7,184.1,13.3,7.31,ASI 3
T3_2023,Acropora_cervicornis,5124.7,244.8,20.2,11.76,ASI 3
T3_2023,Acropora_cervicornis,6716.4,833.3,327.4,1222.05,ASI 3
T3_2023,Porites_astreoides,6468.7,1072.1,42.6,80.72,ASI 3
T3_2023,Acropora_cervicornis,6484.4,366.6,27.8,22.25,ASI 3
T3_2023,Acropora_cervicornis,6663.9,385.4,81.8,53.09,ASI 3
T3_2023,Acropora_cervicornis,6808.7,412.3,45,38.16,ASI 3
T3_2023,Acropora_cervicornis,6693.3,284.3,9,2.63,ASI 3
T3_2023,Porites_spp.,6664.1,280.4,40.3,43.73,ASI 3
T3_2023,Porites_spp.,6711.8,281.1,14.6,7.38,ASI 3
T3_2023,Porites_spp.,7725.2,611.1,41.4,58.86,ASI 3
T3_2023,Porites_astreoides,7656.9,377.9,41.4,63.45,ASI 3
T3_2023,Porites_spp.,7617,342.6,13.8,5.5,ASI 3
T3_2023,Porites_spp.,8268,744.6,100.6,72.15,ASI 3
T3_2023,Porites_spp.,8088.6,619.3,26.4,22.24,ASI 3
T3_2023,Porites_spp.,8330.9,1040.7,94.6,88.38,ASI 3
T3_2023,Porites_spp.,8556.5,989.9,53.9,51.63,ASI 3
T3_2023,Acropora_cervicornis,8906.6,192.9,25,14.28,ASI 3
T3_2023,Porites_spp.,8519.7,34.5,45.6,59.34,ASI 3
T3_2023,Porites_astreoides,9851.1,345,66.1,166.88,ASI 3
T3_2023,Porites_astreoides,9342.3,508.2,46.2,104.89,ASI 3
T3_2023,Porites_astreoides,10324.1,699.6,45.8,128.18,ASI 3
T3_2023,Porites_astreoides,10269.2,617.5,31.4,48.11,ASI 3
T3_2023,Porites_astreoides,11569.8,118.4,51.1,69.04,ASI 3
T3_2023,Acropora_cervicornis,10777.6,1228,103.2,91.15,ASI 3
T3_2023,Acropora_cervicornis,9818.2,1807.7,27.1,17.42,ASI 3
T3_2023,Porites_astreoides,7465.2,1846.8,23.9,27.91,ASI 3
T3_2023,Acropora_cervicornis,6802.8,1196.9,68.2,54.25,ASI 3
T3_2023,Porites_spp.,4312.1,1703.7,35.8,27.27,ASI 3
T3_2023,Porites_spp.,4143.2,1575,21.4,15.4,ASI 3
T3_2023,Porites_spp.,3562.9,1238.2,51.7,58.66,ASI 3
T3_2023,Porites_spp.,3389.9,1819.7,30.7,28.26,ASI 3
T3_2023,Porites_spp.,1906.3,1868.9,66.5,75.04,ASI 3
T3_2023,Porites_spp.,1894.5,1933.4,5.5,2.11,ASI 3
T3_2023,Porites_spp.,1780.8,1977.5,17.7,10.54,ASI 3
T3_2023,Porites_spp.,1712.8,2020.8,35.2,40.22,ASI 3
T3_2023,Porites_spp.,884.9,1758.8,18.5,18.05,ASI 3
T3_2023,Porites_spp.,738,2781,22.6,19.25,ASI 3
T3_2023,Porites_astreoides,1698.9,3123.7,20.2,19.88,ASI 3
T3_2023,Porites_spp.,2812.3,2450.9,24.6,19.96,ASI 3
T3_2023,Porites_spp.,2737.3,2389.1,13.2,8.75,ASI 3
T3_2023,Acropora_cervicornis,3808.2,2303.5,32.2,22.8,ASI 3
T3_2023,Porites_spp.,3338.7,2266.6,13.9,11.4,ASI 3
T3_2023,Porites_astreoides,3533.6,3161,17.9,16.68,ASI 3
T3_2023,Porites_astreoides,3797,2756.6,7.6,3.84,ASI 3
T3_2023,Orbicella_faveolata,4867.6,2547.7,21.5,24.62,ASI 3
T3_2023,Porites_spp.,7733.7,2915.7,22.6,15.1,ASI 3
T3_2023,Porites_spp.,8478.7,2614.5,25.7,13.42,ASI 3
T3_2023,Porites_astreoides,10905.9,3517.7,24.6,38.09,ASI 3
T3_2023,Porites_astreoides,9700.6,3229.3,88.7,205.33,ASI 3
T3_2023,Porites_astreoides,6626.5,4007.4,23.3,29.44,ASI 3
T3_2023,Porites_astreoides,6717.4,3994,26.1,27.69,ASI 3
T3_2023,Siderastrea_spp.,503.7,4105.2,9.5,5.43,ASI 3
T3_2023,Porites_astreoides,877.5,4270.8,7.4,3.51,ASI 3
T3_2023,Porites_astreoides,929.2,4271.6,7.5,3.67,ASI 3
T3_2023,Porites_astreoides,1449.3,4099,6.8,3.05,ASI 3
T3_2023,Porites_astreoides,1507.8,4146.5,6.9,2.86,ASI 3
T3_2023,Porites_astreoides,1816.2,4891,7.1,3.22,ASI 3
T3_2023,Siderastrea_spp.,2310.6,4435.8,41.3,57.1,ASI 3
T3_2023,Porites_astreoides,4445.3,4998.2,17.6,13.77,ASI 3
T3_2023,Porites_astreoides,11146.1,5920.7,24.4,35.73,ASI 3
T3_2023,Porites_astreoides,11220.5,5992.7,35.2,43.84,ASI 3
T3_2023,Porites_astreoides,10597.7,5592.8,17.5,18.46,ASI 3
T3_2023,Siderastrea_spp.,8245.2,5895.8,97.5,95.64,ASI 3
T3_2023,Siderastrea_spp.,5883.1,4646.6,9.6,4.62,ASI 3
T3_2023,Siderastrea_spp.,5076.4,5427.4,13.3,11.71,ASI 3
T3_2023,Porites_astreoides,4921.5,5576.3,56.1,169.82,ASI 3
T3_2023,Porites_astreoides,3013.5,5735.4,20.3,23.29,ASI 3
T3_2023,Porites_astreoides,2692.3,5420.8,43.7,27.8,ASI 3
T3_2023,Porites_astreoides,1477.4,5384.4,10.9,7.42,ASI 3
